# Created by Octave 3.0.1, Wed Sep 09 12:50:00 2009 PDT <jwawerla@marvin2>
# name: prt
# type: matrix
# rows: 100
# columns: 10
 216.5 307.5 316.2 1248.5 1392.1 2145.2 2171.9 3257.9 3291 3370
 302.9 312.1 320.1 334.3 1084.3 2369.2 2435.6 2824.1 2857.3 2936.5
 178.7 335.1 342.7 892.7 902.5 2543.8 2689 3003.3 3417.9 3894.7
 137.6 146.2 154.1 296.6 353.4 1705.1 2915.8 3050.3 3083.2 3162.1
 117.6 160.1 397.9 455.9 1441.6 2470.1 2494.1 2563.3 2926.4 3005.4
 69.40000000000001 337.2 356.7 1124.9 1200.5 1862.1 2622.7 3173.7 3206.5 3285.5
 286.2 294.4 301.7 1115 1214.8 1803 1827.2 2357.6 2517.1 3356.2
 74.5 329.7 337 352.5 838.3 1438.5 2504 2701.1 3397.3 3475.9
 46.3 140.6 161.2 298.8 734.9 2399.4 2538.6 2766 2798.6 3329
 227.1 554.6 842.2 860 1169 1869.3 2374.9 3004.8 3037.4 3116.1
 325.3 663.3 669.4 755.4 905.2 1015.5 2130.8 3064 3096.8 2712.1
 102.2 106.4 111.8 637.9 1032 1905.7 2485.5 2945 2977.7 3056.7
 114.3 118.8 257.9 346.1 740.5 967.9 2521.8 2930.1 3214.4 3293.6
 62.7 66.09999999999999 350.4 549.9 558.9 2136.1 2157.8 2227.2 3146.7 3540.2
 94.40000000000001 98.90000000000001 103.7 891.7 1341.1 1892 1914 2396.7 2800.7 3359.2
 76.5 80.8 314.7 333.2 342.5 2287.6 2309.9 3034.3 3066.7 3145.6
 194.9 201 206.4 845.2 855 2176.5 2336.9 2865.6 2898 2977
 132.1 138 143.3 919.3 1244.9 1281.5 1736.1 2720.6 2753 2832.3
 218.7 225.3 381.7 590.8 704 2344.2 2644 2713.3 2745.8 3298.8
 191.3 493.9 714.3 732.6 1078.7 2068.5 2436.2 2605.3 2637.8 2717
 105.2 242.1 247.5 1041 1051.3 1999 2645.5 2715.1 3142.4 3360.9
 40.1 90.90000000000001 95.40000000000001 347.1 1433.5 1897.2 2483.9 2807.2 2839.8 2919
 170.6 198.9 204.4 354.7 1867.4 1931.9 2102.4 3407.5 3561 3640.1
 69.09999999999999 73.7 77.90000000000001 400.4 533.2 1537.6 1560.6 3345.6 3378.1 3457.2
 217 223.5 401.6 502.5 719.3 2299.6 2385.7 2769.6 2802.2 3356.2
 217.6 224.3 229.8 888.7 897.4 2189.9 2415.7 2691.7 2724.3 2907.6
 98.3 215 898.5 917.1 1061.8 1828.4 2193.3 2845.4 2878 3122.3
 47 50.7 53.3 333.6 342.7 2304.8 2703.5 3158.2 3190.9 3414.1
 73.59999999999999 110.1 114 412.8 1672.6 1982.6 2376.7 3194.8 3227.5 3306
 40.1 51.8 54.5 66.3 1026.5 2499.7 2523.1 2592.2 3069.2 3147.8
 226.3 233.5 325.4 662.7 670.5 1633.4 2546.7 2982.2 3014.9 3259
 45.7 61.8 420.8 439.8 447.7 2277.9 2542.3 2939.2 3101 3179.9
 172.8 180.1 529.4 548.7 556.9 2101.5 2174.9 2644.7 2677.4 2756.7
 176.5 296.8 300.8 320.3 1151.5 2392 2474.5 2543.8 3024.9 3300
 167.3 207.1 247.7 267.5 879.7 1712.7 1736.2 3221.6 3254.3 3333.4
 122 129 132.8 781 1297.9 2015.3 2038.9 2964.3 2996.9 3076.1
 100.6 289.1 293.3 667.7 675.4 1881.8 2533.8 2910.3 2943 3423.2
 223.4 231 235.3 926.2 1531.6 2000.5 2556.7 2862.4 3090.8 3447.4
 73.09999999999999 78.8 325.2 833.5 841.4 2080 2103.6 3210.2 3242.9 3459
 242.4 294.6 298.9 318.1 326.2 1610.8 2459.8 2711.2 3130.2 3209.1
 69.7 134.9 151.8 659 1243.9 1279.5 2320.5 3099.9 3132.5 3847.9
 200.8 230.9 235.3 551.2 1645.3 2217.6 2240.9 2939 3241 3513.7
 79.5 97 100.7 309.9 582.6 921.1 2078.5 2890.6 2923.3 3002.1
 42.3 137 328 380.1 833.4 869.7 2502.8 2571.7 2604.4 3331.8
 89.5 185.8 312.8 413 618.3 1630.9 2312.8 3025.3 3058 3325.9
