# Created by Octave 3.0.1, Sat Sep 05 13:29:03 2009 PDT <jwawerla@daneel>
# name: prt
# type: matrix
# rows: 200
# columns: 10
 278.3 353.6 444.2 1405.2 2154.8 3537 3583.6 4159.5 4224.9 5116.2
 219.1 304.2 706.5 1151 1169.6 3295.7 3550.6 4029.8 4095.3 0
 405.9 594.3 666.5 1369.4 1851.4 2519.7 3432.8 4001.8 4067.3 0
 252.6 268.3 279.1 958.5 2505.6 2973.3 3390.3 3526.2 4024.3 4183.2
 57.3 663.3 674.6 2109.1 2179.9 3072.1 3335.1 3471.5 3994.2 0
 145.3 272.7 283.7 720.7 738.4 3220.6 3266.9 3708.4 3773.7 4612.5
 268.8 281.5 292.9 774.5 2160.6 2876 3355.1 3893.4 4161.6 4583.9
 40.1 95.59999999999999 103.1 1290.5 1350.3 3135.9 3473 3609.6 4560 4763.8
 187.4 291 303.4 1223.2 2409.2 3054 3308.2 3992.7 4057.8 4255.2
 121.4 149.7 491.1 1357.6 2011.2 2335.3 3754.6 4025.3 4324.3 4516.9
 96.7 279.7 321 1335.2 1632.3 2679.1 3050.7 4743.7 5060.6 5528.8
 40.1 331.8 344 1133.5 1217.7 3038.3 3392.3 3841.4 3906.4 0
 105.6 114.2 358.2 802.5 1836.6 3187.3 3744.5 3880.2 3945.3 4367.2
 99.5 205.7 236.5 372.3 1426.6 3396 3741.3 4080 4145.2 0
 61.2 67.09999999999999 72.8 849.4 893.2 3289.4 3421.9 3680.5 4462.2 4798.9
 40.1 40.1 324 346 1654.7 3110.2 3691.5 3827.4 0 0
 80.09999999999999 143.2 890.8 1117.4 1131.9 3478.8 3602 4021.1 4085 4242.6
 53.4 236.5 363.3 1258.8 1345.3 3247.4 3654.1 4402.4 0 0
 261.2 685.8 696.8 1714.8 1833.9 2577.8 2623.9 3794.5 4338.2 4739.3
 288.4 302.1 825.1 1494.1 1822.3 3224.1 3418 3898.4 4244.4 4434.2
 59.4 65.40000000000001 612.7 1821.7 2136 2646 3023.4 0 0 0
 40.1 285.8 324.4 794.3 2413 3389.4 3582.6 3810.9 4148.2 4305.7
 250.9 362.5 371.1 480.7 496.2 3179.2 3420.9 4364.6 4438.9 4625.1
 40.1 40.1 40.1 40.1 42.2 2701.6 3132.1 4051.8 4125.7 4310.3
 40.1 40.1 40.1 383.3 1788.8 3092.9 3139.1 4386.7 4460.2 4643.4
 252.3 283.6 292.2 1447.2 2172.1 2483.6 3006.6 3463.2 4820.8 5002.7
 215 395.1 523.2 1038.4 2206.7 2498.9 2545.2 3911.9 4608.7 5279.1
 103.1 230.7 238.9 2074.8 2479.4 2612 2991.2 4147.9 4375.4 0
 296.8 310.5 491.9 1689.3 1704.4 2861.7 3546.3 4012.7 4084.7 4231.8
 160.2 171.9 240.6 447.1 1057.4 3228 3583.8 4039.4 4580.7 5304.8
 40.1 40.1 40.1 40.1 2125.8 2854.3 3303.5 3675.9 4130.8 0
 209.8 317.7 326.8 1370.9 1427.6 3404.3 3480.2 4340 4411.2 4558.5
 40.1 41.7 1204.7 1266.9 1280.9 2809.4 2887.1 4154.8 4368.2 4785.6
 300.5 314.7 321.9 808.5 1591.4 3406.8 3453.2 3738 3808.8 3991.8
 112.7 122.7 347.7 1764.8 2297.7 2363.2 3552.9 4550.8 4758.6 5277.7
 40.1 141 1275 1537.8 1552.2 2364.7 3499.2 4147.8 4218.4 4399.6
 73.5 81.2 232 1069.9 1841.5 3439.8 3615.3 4294.9 4365.3 4774.3
 174.5 514.5 625.6 984.1 998.5 2624.6 2670.7 4287 4357.2 5368.3
 40.1 335.1 340.8 605.7 836.5 2898.1 3510.4 4560.6 4630.7 4809.6
 278.2 704.6 711 1725.7 1934.2 2154.5 3529.7 3746.3 3932.1 0
 285.3 299.5 305.8 1383.8 1834 3169.6 3352.7 4042.8 4112.7 0
